Model,MDO4014B-3
Firmware Version,3.20

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.2
Horizontal Delay,0.8
Sample Interval,2e-05
Record Length,100000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.5
Vertical Position,0
,
,
,
Label,
TIME,CH1
1.482320e+00,0.02
1.482340e+00,0.04
1.482360e+00,0.02
1.482380e+00,0.02
1.482400e+00,0.02
1.482420e+00,0.02
1.482440e+00,0.02
1.482460e+00,0.04
1.482480e+00,0.04
1.482500e+00,0.04
1.482520e+00,0.04
1.482540e+00,0.04
1.482560e+00,0.02
1.482580e+00,0.04
1.482600e+00,0
1.482620e+00,0
1.482640e+00,0
1.482660e+00,0
1.482680e+00,0
1.482700e+00,0
1.482720e+00,0
1.482740e+00,0
1.482760e+00,0.04
1.482780e+00,0.02
1.482800e+00,0.04
1.482820e+00,0.04
1.482840e+00,0.04
1.482860e+00,0.06
1.482880e+00,0.04
1.482900e+00,0
1.482920e+00,0
1.482940e+00,0.02
1.482960e+00,0
1.482980e+00,-0.02
1.483000e+00,-0.02
1.483020e+00,0
1.483040e+00,-0.02
1.483060e+00,-0.04
1.483080e+00,-0.04
1.483100e+00,-0.04
1.483120e+00,-0.02
1.483140e+00,-0.02
1.483160e+00,-0.04
1.483180e+00,-0.04
1.483200e+00,-0.04
1.483220e+00,-0.02
1.483240e+00,-0.02
1.483260e+00,-0.02
1.483280e+00,-0.02
1.483300e+00,-0.02
1.483320e+00,-0.02
1.483340e+00,-0.02
1.483360e+00,-0.02
1.483380e+00,-0.02
1.483400e+00,-0.02
1.483420e+00,-0.02
1.483440e+00,-0.02
1.483460e+00,-0.06
1.483480e+00,-0.06
1.483500e+00,-0.06
1.483520e+00,-0.1
1.483540e+00,-0.06
1.483560e+00,-0.12
1.483580e+00,-0.08
1.483600e+00,-0.12
1.483620e+00,-0.1
1.483640e+00,-0.1
1.483660e+00,-0.1
1.483680e+00,-0.08
1.483700e+00,-0.06
1.483720e+00,-0.06
1.483740e+00,-0.06
1.483760e+00,-0.04
1.483780e+00,-0.04
1.483800e+00,-0.06
1.483820e+00,-0.06
1.483840e+00,-0.06
1.483860e+00,-0.06
1.483880e+00,-0.08
1.483900e+00,-0.08
1.483920e+00,-0.08
1.483940e+00,-0.06
1.483960e+00,-0.06
1.483980e+00,-0.1
1.484000e+00,-0.1
1.484020e+00,-0.1
1.484040e+00,-0.08
1.484060e+00,-0.1
1.484080e+00,-0.1
1.484100e+00,-0.1
1.484120e+00,-0.08
1.484140e+00,-0.08
1.484160e+00,-0.08
1.484180e+00,-0.06
1.484200e+00,-0.08
1.484220e+00,-0.06
1.484240e+00,-0.06
1.484260e+00,-0.06
1.484280e+00,-0.04
1.484300e+00,-0.06
1.484320e+00,-0.04
1.484340e+00,-0.08
1.484360e+00,-0.04
1.484380e+00,-0.06
1.484400e+00,-0.04
1.484420e+00,-0.06
1.484440e+00,-0.06
1.484460e+00,-0.08
1.484480e+00,-0.06
1.484500e+00,-0.06
1.484520e+00,-0.04
1.484540e+00,-0.04
1.484560e+00,-0.06
1.484580e+00,-0.04
1.484600e+00,-0.04
1.484620e+00,-0.06
1.484640e+00,-0.04
1.484660e+00,-0.04
1.484680e+00,-0.02
1.484700e+00,-0.04
1.484720e+00,-0.06
1.484740e+00,-0.04
1.484760e+00,-0.04
1.484780e+00,-0.04
1.484800e+00,-0.06
1.484820e+00,-0.06
1.484840e+00,-0.04
1.484860e+00,-0.08
1.484880e+00,-0.06
1.484900e+00,-0.06
1.484920e+00,-0.06
1.484940e+00,-0.08
1.484960e+00,-0.04
1.484980e+00,-0.08
1.485000e+00,-0.06
1.485020e+00,-0.04
1.485040e+00,-0.04
1.485060e+00,-0.06
1.485080e+00,-0.02
1.485100e+00,-0.06
1.485120e+00,-0.04
1.485140e+00,-0.06
1.485160e+00,-0.06
1.485180e+00,-0.04
1.485200e+00,-0.08
1.485220e+00,-0.06
1.485240e+00,-0.08
1.485260e+00,-0.08
1.485280e+00,-0.1
1.485300e+00,-0.08
1.485320e+00,-0.08
1.485340e+00,-0.1
1.485360e+00,-0.08
1.485380e+00,-0.1
1.485400e+00,-0.1
1.485420e+00,-0.08
1.485440e+00,-0.12
1.485460e+00,-0.1
1.485480e+00,-0.1
1.485500e+00,-0.1
1.485520e+00,-0.1
1.485540e+00,-0.08
1.485560e+00,-0.08
1.485580e+00,-0.1
1.485600e+00,-0.1
1.485620e+00,-0.1
1.485640e+00,-0.1
1.485660e+00,-0.1
1.485680e+00,-0.12
1.485700e+00,-0.12
1.485720e+00,-0.12
1.485740e+00,-0.12
1.485760e+00,-0.12
1.485780e+00,-0.14
1.485800e+00,-0.14
1.485820e+00,-0.14
1.485840e+00,-0.14
1.485860e+00,-0.14
1.485880e+00,-0.14
1.485900e+00,-0.14
1.485920e+00,-0.14
1.485940e+00,-0.14
1.485960e+00,-0.12
1.485980e+00,-0.12
1.486000e+00,-0.12
1.486020e+00,-0.14
1.486040e+00,-0.14
1.486060e+00,-0.12
1.486080e+00,-0.14
1.486100e+00,-0.12
1.486120e+00,-0.14
1.486140e+00,-0.12
1.486160e+00,-0.12
1.486180e+00,-0.14
1.486200e+00,-0.14
1.486220e+00,-0.14
1.486240e+00,-0.14
1.486260e+00,-0.14
1.486280e+00,-0.12
1.486300e+00,-0.12
1.486320e+00,-0.14
1.486340e+00,-0.12
1.486360e+00,-0.1
1.486380e+00,-0.12
1.486400e+00,-0.1
1.486420e+00,-0.1
1.486440e+00,-0.1
1.486460e+00,-0.1
1.486480e+00,-0.08
1.486500e+00,-0.08
1.486520e+00,-0.08
1.486540e+00,-0.1
1.486560e+00,-0.12
1.486580e+00,-0.08
1.486600e+00,-0.08
1.486620e+00,-0.08
1.486640e+00,-0.08
1.486660e+00,-0.08
1.486680e+00,-0.08
1.486700e+00,-0.06
1.486720e+00,-0.06
1.486740e+00,-0.06
1.486760e+00,-0.04
1.486780e+00,-0.04
1.486800e+00,-0.04
1.486820e+00,-0.02
1.486840e+00,-0.04
1.486860e+00,-0.04
1.486880e+00,-0.04
1.486900e+00,-0.04
1.486920e+00,-0.04
1.486940e+00,-0.04
1.486960e+00,-0.02
1.486980e+00,-0.02
1.487000e+00,-0.02
1.487020e+00,-0.02
1.487040e+00,-0.02
1.487060e+00,-0.02
1.487080e+00,-0.02
1.487100e+00,-0.02
1.487120e+00,-0.02
1.487140e+00,-0.02
1.487160e+00,0
1.487180e+00,0
1.487200e+00,0.02
1.487220e+00,0
1.487240e+00,0
1.487260e+00,0
1.487280e+00,0
1.487300e+00,0
1.487320e+00,0
1.487340e+00,0
1.487360e+00,0
1.487380e+00,0
1.487400e+00,0.04
1.487420e+00,0
1.487440e+00,0.02
1.487460e+00,0
1.487480e+00,0.02
1.487500e+00,0
1.487520e+00,0.04
1.487540e+00,0
1.487560e+00,0
1.487580e+00,0.02
1.487600e+00,0.02
1.487620e+00,0.02
1.487640e+00,0.02
1.487660e+00,0.02
1.487680e+00,0.02
1.487700e+00,0.02
1.487720e+00,0.04
1.487740e+00,0.04
1.487760e+00,0.04
1.487780e+00,0.04
1.487800e+00,0.02
1.487820e+00,0.02
1.487840e+00,0.02
1.487860e+00,0.02
1.487880e+00,0.02
1.487900e+00,0
1.487920e+00,0.02
1.487940e+00,0.02
1.487960e+00,0.02
1.487980e+00,0.02
1.488000e+00,0.02
1.488020e+00,0
1.488040e+00,0
1.488060e+00,0.04
1.488080e+00,0.02
1.488100e+00,0.04
1.488120e+00,0.04
1.488140e+00,0.04
1.488160e+00,0.04
1.488180e+00,0.02
1.488200e+00,0.04
1.488220e+00,0.04
1.488240e+00,0.02
1.488260e+00,0.02
1.488280e+00,0.02
1.488300e+00,0.04
1.488320e+00,0.04
1.488340e+00,0.02
1.488360e+00,0.04
1.488380e+00,0.04
1.488400e+00,0.04
1.488420e+00,0.04
1.488440e+00,0.04
1.488460e+00,0.02
1.488480e+00,0.02
1.488500e+00,0.04
1.488520e+00,0.02
1.488540e+00,0.04
1.488560e+00,0.04
1.488580e+00,0.06
1.488600e+00,0.06
1.488620e+00,0.06
1.488640e+00,0.06
1.488660e+00,0.08
1.488680e+00,0.08
1.488700e+00,0.08
1.488720e+00,0.08
1.488740e+00,0.08
1.488760e+00,0.08
1.488780e+00,0.08
1.488800e+00,0.06
1.488820e+00,0.08
1.488840e+00,0.1
1.488860e+00,0.08
1.488880e+00,0.1
1.488900e+00,0.1
1.488920e+00,0.08
1.488940e+00,0.1
1.488960e+00,0.1
1.488980e+00,0.12
1.489000e+00,0.1
1.489020e+00,0.08
1.489040e+00,0.08
1.489060e+00,0.08
1.489080e+00,0.1
1.489100e+00,0.1
1.489120e+00,0.12
1.489140e+00,0.12
1.489160e+00,0.14
1.489180e+00,0.14
1.489200e+00,0.12
1.489220e+00,0.16
1.489240e+00,0.14
1.489260e+00,0.14
1.489280e+00,0.14
1.489300e+00,0.14
1.489320e+00,0.16
1.489340e+00,0.16
1.489360e+00,0.18
1.489380e+00,0.14
1.489400e+00,0.16
1.489420e+00,0.14
1.489440e+00,0.16
1.489460e+00,0.14
1.489480e+00,0.18
1.489500e+00,0.18
1.489520e+00,0.18
1.489540e+00,0.16
1.489560e+00,0.18
1.489580e+00,0.18
1.489600e+00,0.2
1.489620e+00,0.2
1.489640e+00,0.2
1.489660e+00,0.18
1.489680e+00,0.2
1.489700e+00,0.16
1.489720e+00,0.2
1.489740e+00,0.18
1.489760e+00,0.2
1.489780e+00,0.18
1.489800e+00,0.18
1.489820e+00,0.18
1.489840e+00,0.2
1.489860e+00,0.18
1.489880e+00,0.2
1.489900e+00,0.22
1.489920e+00,0.22
1.489940e+00,0.22
1.489960e+00,0.24
1.489980e+00,0.24
1.490000e+00,0.22
1.490020e+00,0.22
1.490040e+00,0.22
1.490060e+00,0.18
1.490080e+00,0.14
1.490100e+00,0.1
1.490120e+00,0.1
1.490140e+00,0.08
1.490160e+00,0.02
1.490180e+00,0.02
1.490200e+00,0.04
1.490220e+00,0.04
1.490240e+00,0.04
1.490260e+00,0.1
1.490280e+00,0.12
1.490300e+00,0.12
1.490320e+00,0.14
1.490340e+00,0.18
1.490360e+00,0.18
1.490380e+00,0.18
1.490400e+00,0.14
1.490420e+00,0.1
1.490440e+00,0.08
1.490460e+00,0.08
1.490480e+00,0.04
1.490500e+00,0
1.490520e+00,0
1.490540e+00,-0.02
1.490560e+00,-0.02
1.490580e+00,-0.04
1.490600e+00,-0.06
1.490620e+00,-0.08
1.490640e+00,-0.04
1.490660e+00,-0.1
1.490680e+00,-0.1
1.490700e+00,-0.1
1.490720e+00,-0.12
1.490740e+00,-0.1
1.490760e+00,-0.1
1.490780e+00,-0.08
1.490800e+00,-0.06
1.490820e+00,-0.04
1.490840e+00,-0.04
1.490860e+00,-0.02
1.490880e+00,-0.02
1.490900e+00,-0.02
1.490920e+00,-0.02
1.490940e+00,-0.02
1.490960e+00,-0.04
1.490980e+00,-0.06
1.491000e+00,-0.1
1.491020e+00,-0.14
1.491040e+00,-0.14
1.491060e+00,-0.18
1.491080e+00,-0.24
1.491100e+00,-0.24
1.491120e+00,-0.24
1.491140e+00,-0.26
1.491160e+00,-0.28
1.491180e+00,-0.26
1.491200e+00,-0.2
1.491220e+00,-0.2
1.491240e+00,-0.16
1.491260e+00,-0.12
1.491280e+00,-0.12
1.491300e+00,-0.12
1.491320e+00,-0.12
1.491340e+00,-0.12
1.491360e+00,-0.14
1.491380e+00,-0.1
1.491400e+00,-0.12
1.491420e+00,-0.14
1.491440e+00,-0.14
1.491460e+00,-0.14
1.491480e+00,-0.14
1.491500e+00,-0.14
1.491520e+00,-0.16
1.491540e+00,-0.12
1.491560e+00,-0.16
1.491580e+00,-0.14
1.491600e+00,-0.14
1.491620e+00,-0.16
1.491640e+00,-0.18
1.491660e+00,-0.18
1.491680e+00,-0.16
1.491700e+00,-0.14
1.491720e+00,-0.12
1.491740e+00,-0.1
1.491760e+00,-0.12
1.491780e+00,-0.08
1.491800e+00,-0.04
1.491820e+00,-0.04
1.491840e+00,-0.02
1.491860e+00,-0.04
1.491880e+00,-0.02
1.491900e+00,-0.04
1.491920e+00,-0.04
1.491940e+00,-0.04
1.491960e+00,-0.02
1.491980e+00,-0.02
1.492000e+00,-0.02
1.492020e+00,-0.04
1.492040e+00,-0.04
1.492060e+00,-0.02
1.492080e+00,-0.02
1.492100e+00,-0.02
1.492120e+00,0
1.492140e+00,0
1.492160e+00,0
1.492180e+00,0.04
1.492200e+00,0
1.492220e+00,0.04
1.492240e+00,0.04
1.492260e+00,0.04
1.492280e+00,0.04
1.492300e+00,0.02
1.492320e+00,0
1.492340e+00,0.02
1.492360e+00,0.04
1.492380e+00,0.02
1.492400e+00,0.02
1.492420e+00,0.04
1.492440e+00,0.04
1.492460e+00,0.06
1.492480e+00,0.08
1.492500e+00,0.06
1.492520e+00,0.06
1.492540e+00,0.1
1.492560e+00,0.08
1.492580e+00,0.08
1.492600e+00,0.1
1.492620e+00,0.1
1.492640e+00,0.12
1.492660e+00,0.12
1.492680e+00,0.1
1.492700e+00,0.12
1.492720e+00,0.1
1.492740e+00,0.1
1.492760e+00,0.08
1.492780e+00,0.06
1.492800e+00,0.06
1.492820e+00,0.02
1.492840e+00,0.04
1.492860e+00,0.02
1.492880e+00,0
1.492900e+00,0.02
1.492920e+00,0
1.492940e+00,0.02
1.492960e+00,0.04
1.492980e+00,0.02
1.493000e+00,0.06
1.493020e+00,0.1
1.493040e+00,0.06
1.493060e+00,0.08
1.493080e+00,0.06
1.493100e+00,0.06
1.493120e+00,0.06
1.493140e+00,0.04
1.493160e+00,0.04
1.493180e+00,0.04
1.493200e+00,0.02
1.493220e+00,0
1.493240e+00,0
1.493260e+00,0
1.493280e+00,-0.02
1.493300e+00,-0.02
1.493320e+00,-0.02
1.493340e+00,-0.02
1.493360e+00,-0.04
1.493380e+00,-0.04
1.493400e+00,-0.02
1.493420e+00,-0.02
1.493440e+00,-0.02
1.493460e+00,0
1.493480e+00,-0.02
1.493500e+00,0
1.493520e+00,0
1.493540e+00,0
1.493560e+00,0
1.493580e+00,0.02
1.493600e+00,-0.02
1.493620e+00,0
1.493640e+00,-0.02
1.493660e+00,-0.02
1.493680e+00,-0.02
1.493700e+00,-0.04
1.493720e+00,-0.04
1.493740e+00,-0.04
1.493760e+00,-0.04
1.493780e+00,-0.06
1.493800e+00,-0.08
1.493820e+00,-0.08
1.493840e+00,-0.08
1.493860e+00,-0.1
1.493880e+00,-0.08
1.493900e+00,-0.08
1.493920e+00,-0.06
1.493940e+00,-0.06
1.493960e+00,-0.04
1.493980e+00,-0.06
1.494000e+00,-0.08
1.494020e+00,-0.06
1.494040e+00,-0.06
1.494060e+00,-0.04
1.494080e+00,-0.06
1.494100e+00,-0.04
1.494120e+00,-0.08
1.494140e+00,-0.08
1.494160e+00,-0.04
1.494180e+00,-0.08
1.494200e+00,-0.06
1.494220e+00,-0.06
1.494240e+00,-0.08
1.494260e+00,-0.06
1.494280e+00,-0.08
1.494300e+00,-0.08
1.494320e+00,-0.08
1.494340e+00,-0.06
1.494360e+00,-0.08
1.494380e+00,-0.06
1.494400e+00,-0.08
1.494420e+00,-0.06
1.494440e+00,-0.08
1.494460e+00,-0.04
1.494480e+00,-0.08
1.494500e+00,-0.06
1.494520e+00,-0.04
1.494540e+00,-0.04
1.494560e+00,-0.06
1.494580e+00,-0.06
1.494600e+00,-0.08
1.494620e+00,-0.06
1.494640e+00,-0.06
1.494660e+00,-0.04
1.494680e+00,-0.06
1.494700e+00,-0.04
1.494720e+00,-0.06
1.494740e+00,-0.04
1.494760e+00,-0.04
1.494780e+00,-0.06
1.494800e+00,-0.02
1.494820e+00,-0.04
1.494840e+00,-0.02
1.494860e+00,-0.02
1.494880e+00,-0.02
1.494900e+00,-0.04
1.494920e+00,-0.04
1.494940e+00,-0.02
1.494960e+00,-0.06
1.494980e+00,-0.06
1.495000e+00,-0.04
1.495020e+00,-0.06
1.495040e+00,-0.04
1.495060e+00,-0.06
1.495080e+00,-0.06
1.495100e+00,-0.04
1.495120e+00,-0.02
1.495140e+00,-0.04
1.495160e+00,-0.02
1.495180e+00,-0.02
1.495200e+00,-0.02
1.495220e+00,0
1.495240e+00,0
1.495260e+00,0
1.495280e+00,0
1.495300e+00,-0.02
1.495320e+00,-0.02
1.495340e+00,-0.02
1.495360e+00,-0.02
1.495380e+00,-0.06
1.495400e+00,-0.04
1.495420e+00,-0.04
1.495440e+00,-0.06
1.495460e+00,-0.04
1.495480e+00,-0.06
1.495500e+00,-0.06
1.495520e+00,-0.08
1.495540e+00,-0.04
1.495560e+00,-0.04
1.495580e+00,-0.06
1.495600e+00,-0.04
1.495620e+00,-0.04
1.495640e+00,-0.04
1.495660e+00,-0.04
1.495680e+00,-0.02
1.495700e+00,-0.02
1.495720e+00,-0.02
1.495740e+00,-0.04
1.495760e+00,-0.04
1.495780e+00,-0.08
1.495800e+00,-0.06
1.495820e+00,-0.08
1.495840e+00,-0.06
1.495860e+00,-0.1
1.495880e+00,-0.08
1.495900e+00,-0.12
1.495920e+00,-0.1
1.495940e+00,-0.12
1.495960e+00,-0.1
1.495980e+00,-0.12
1.496000e+00,-0.12
1.496020e+00,-0.12
1.496040e+00,-0.1
1.496060e+00,-0.12
1.496080e+00,-0.08
1.496100e+00,-0.08
1.496120e+00,-0.08
1.496140e+00,-0.1
1.496160e+00,-0.08
1.496180e+00,-0.1
1.496200e+00,-0.08
1.496220e+00,-0.1
1.496240e+00,-0.12
1.496260e+00,-0.1
1.496280e+00,-0.1
1.496300e+00,-0.1
1.496320e+00,-0.12
1.496340e+00,-0.12
1.496360e+00,-0.14
1.496380e+00,-0.14
1.496400e+00,-0.14
1.496420e+00,-0.14
1.496440e+00,-0.12
1.496460e+00,-0.16
1.496480e+00,-0.1
1.496500e+00,-0.12
1.496520e+00,-0.12
1.496540e+00,-0.12
1.496560e+00,-0.1
1.496580e+00,-0.08
1.496600e+00,-0.1
1.496620e+00,-0.08
1.496640e+00,-0.06
1.496660e+00,-0.08
1.496680e+00,-0.08
1.496700e+00,-0.08
1.496720e+00,-0.06
1.496740e+00,-0.1
1.496760e+00,-0.06
1.496780e+00,-0.06
1.496800e+00,-0.1
1.496820e+00,-0.1
1.496840e+00,-0.1
1.496860e+00,-0.1
1.496880e+00,-0.08
1.496900e+00,-0.08
1.496920e+00,-0.06
1.496940e+00,-0.06
1.496960e+00,-0.08
1.496980e+00,-0.06
1.497000e+00,-0.04
1.497020e+00,-0.04
1.497040e+00,-0.04
1.497060e+00,-0.06
1.497080e+00,-0.04
1.497100e+00,-0.04
1.497120e+00,-0.04
1.497140e+00,-0.04
1.497160e+00,-0.02
1.497180e+00,-0.04
1.497200e+00,-0.02
1.497220e+00,-0.04
1.497240e+00,-0.02
1.497260e+00,-0.02
1.497280e+00,-0.02
1.497300e+00,-0.02
1.497320e+00,-0.02
1.497340e+00,-0.02
1.497360e+00,-0.02
1.497380e+00,0
1.497400e+00,0
1.497420e+00,0
1.497440e+00,0
1.497460e+00,0
1.497480e+00,0
1.497500e+00,0
1.497520e+00,0
1.497540e+00,0
1.497560e+00,0
1.497580e+00,0
1.497600e+00,0
1.497620e+00,0.02
1.497640e+00,0
1.497660e+00,0.02
1.497680e+00,0
1.497700e+00,0.02
1.497720e+00,0.02
1.497740e+00,0.04
1.497760e+00,0
1.497780e+00,0.04
1.497800e+00,0.04
1.497820e+00,0.04
1.497840e+00,0.04
1.497860e+00,0.06
1.497880e+00,0.02
1.497900e+00,0.06
1.497920e+00,0.04
1.497940e+00,0.04
1.497960e+00,0.06
1.497980e+00,0.04
1.498000e+00,0.02
1.498020e+00,0.02
1.498040e+00,0.02
1.498060e+00,0.02
1.498080e+00,0.02
1.498100e+00,0.02
1.498120e+00,0
1.498140e+00,0.02
1.498160e+00,0.02
1.498180e+00,0.02
1.498200e+00,0.02
1.498220e+00,0.02
1.498240e+00,0.02
1.498260e+00,0.02
1.498280e+00,0.02
1.498300e+00,0.02
1.498320e+00,0.04
1.498340e+00,0.02
1.498360e+00,0.04
1.498380e+00,0.04
1.498400e+00,0
1.498420e+00,0.02
1.498440e+00,0
1.498460e+00,0.04
1.498480e+00,0.02
1.498500e+00,0
1.498520e+00,0.02
1.498540e+00,0
1.498560e+00,0.02
1.498580e+00,0
1.498600e+00,0.02
1.498620e+00,0.02
1.498640e+00,0.04
1.498660e+00,0.04
1.498680e+00,0.02
1.498700e+00,0.04
1.498720e+00,0.06
1.498740e+00,0.02
1.498760e+00,0.04
1.498780e+00,0.06
1.498800e+00,0.08
1.498820e+00,0.06
1.498840e+00,0.06
1.498860e+00,0.06
1.498880e+00,0.08
1.498900e+00,0.04
1.498920e+00,0.04
1.498940e+00,0.08
1.498960e+00,0.06
1.498980e+00,0.06
1.499000e+00,0.06
1.499020e+00,0.08
1.499040e+00,0.08
1.499060e+00,0.06
1.499080e+00,0.1
1.499100e+00,0.1
1.499120e+00,0.1
1.499140e+00,0.1
1.499160e+00,0.1
1.499180e+00,0.1
1.499200e+00,0.1
1.499220e+00,0.12
1.499240e+00,0.14
1.499260e+00,0.1
1.499280e+00,0.12
1.499300e+00,0.1
1.499320e+00,0.1
1.499340e+00,0.12
1.499360e+00,0.12
1.499380e+00,0.12
1.499400e+00,0.12
1.499420e+00,0.14
1.499440e+00,0.14
1.499460e+00,0.14
1.499480e+00,0.16
1.499500e+00,0.14
1.499520e+00,0.16
1.499540e+00,0.18
1.499560e+00,0.16
1.499580e+00,0.16
1.499600e+00,0.16
1.499620e+00,0.16
1.499640e+00,0.16
1.499660e+00,0.16
1.499680e+00,0.16
1.499700e+00,0.16
1.499720e+00,0.18
1.499740e+00,0.16
1.499760e+00,0.2
1.499780e+00,0.16
1.499800e+00,0.2
1.499820e+00,0.2
1.499840e+00,0.2
1.499860e+00,0.22
1.499880e+00,0.22
1.499900e+00,0.2
1.499920e+00,0.22
1.499940e+00,0.24
1.499960e+00,0.24
1.499980e+00,0.24
1.500000e+00,0.24
1.500020e+00,0.24
1.500040e+00,0.26
1.500060e+00,0.26
1.500080e+00,0.26
1.500100e+00,0.22
1.500120e+00,0.22
1.500140e+00,0.2
1.500160e+00,0.2
1.500180e+00,0.2
1.500200e+00,0.2
1.500220e+00,0.22
1.500240e+00,0.22
1.500260e+00,0.24
1.500280e+00,0.24
1.500300e+00,0.24
1.500320e+00,0.22
1.500340e+00,0.22
1.500360e+00,0.2
1.500380e+00,0.16
1.500400e+00,0.14
1.500420e+00,0.14
1.500440e+00,0.08
1.500460e+00,0.06
1.500480e+00,0.06
1.500500e+00,0.06
1.500520e+00,0.06
1.500540e+00,0.06
1.500560e+00,0.08
1.500580e+00,0.12
1.500600e+00,0.14
1.500620e+00,0.12
1.500640e+00,0.14
1.500660e+00,0.14
1.500680e+00,0.14
1.500700e+00,0.14
1.500720e+00,0.08
1.500740e+00,0.06
1.500760e+00,0.02
1.500780e+00,0.04
1.500800e+00,0.02
1.500820e+00,0
1.500840e+00,0
1.500860e+00,-0.02
1.500880e+00,-0.02
1.500900e+00,-0.06
1.500920e+00,-0.02
1.500940e+00,-0.04
1.500960e+00,-0.06
1.500980e+00,-0.08
1.501000e+00,-0.08
1.501020e+00,-0.08
1.501040e+00,-0.1
1.501060e+00,-0.1
1.501080e+00,-0.08
1.501100e+00,-0.08
1.501120e+00,-0.08
1.501140e+00,-0.06
1.501160e+00,-0.06
1.501180e+00,-0.02
1.501200e+00,-0.02
1.501220e+00,-0.04
1.501240e+00,-0.02
1.501260e+00,-0.04
1.501280e+00,-0.08
1.501300e+00,-0.08
1.501320e+00,-0.14
1.501340e+00,-0.12
1.501360e+00,-0.16
1.501380e+00,-0.16
1.501400e+00,-0.22
1.501420e+00,-0.22
1.501440e+00,-0.2
1.501460e+00,-0.24
1.501480e+00,-0.22
1.501500e+00,-0.18
1.501520e+00,-0.18
1.501540e+00,-0.18
1.501560e+00,-0.16
1.501580e+00,-0.14
1.501600e+00,-0.14
1.501620e+00,-0.16
1.501640e+00,-0.16
1.501660e+00,-0.18
1.501680e+00,-0.16
1.501700e+00,-0.18
1.501720e+00,-0.16
1.501740e+00,-0.18
1.501760e+00,-0.18
1.501780e+00,-0.16
1.501800e+00,-0.14
1.501820e+00,-0.16
1.501840e+00,-0.16
1.501860e+00,-0.16
1.501880e+00,-0.18
1.501900e+00,-0.18
1.501920e+00,-0.2
1.501940e+00,-0.2
1.501960e+00,-0.22
1.501980e+00,-0.22
1.502000e+00,-0.18
1.502020e+00,-0.18
1.502040e+00,-0.16
1.502060e+00,-0.14
1.502080e+00,-0.12
1.502100e+00,-0.1
1.502120e+00,-0.08
1.502140e+00,-0.08
1.502160e+00,-0.08
1.502180e+00,-0.08
1.502200e+00,-0.06
1.502220e+00,-0.06
1.502240e+00,-0.08
1.502260e+00,-0.08
1.502280e+00,-0.08
1.502300e+00,-0.06
1.502320e+00,-0.08
1.502340e+00,-0.08
1.502360e+00,-0.06
1.502380e+00,-0.06
1.502400e+00,-0.04
1.502420e+00,-0.04
1.502440e+00,-0.04
1.502460e+00,-0.04
1.502480e+00,-0.02
1.502500e+00,-0.02
1.502520e+00,-0.02
1.502540e+00,0
1.502560e+00,-0.02
1.502580e+00,-0.02
1.502600e+00,-0.02
1.502620e+00,-0.02
1.502640e+00,-0.02
1.502660e+00,-0.04
1.502680e+00,-0.02
1.502700e+00,-0.02
1.502720e+00,0
1.502740e+00,-0.02
1.502760e+00,-0.02
1.502780e+00,0
1.502800e+00,0.02
1.502820e+00,0
1.502840e+00,0
1.502860e+00,0
1.502880e+00,0.02
1.502900e+00,0.02
1.502920e+00,0.02
1.502940e+00,0
1.502960e+00,0.02
1.502980e+00,0.02
1.503000e+00,0.04
1.503020e+00,0.04
1.503040e+00,0.02
1.503060e+00,0
1.503080e+00,0.02
1.503100e+00,0
1.503120e+00,-0.02
1.503140e+00,-0.02
1.503160e+00,-0.04
1.503180e+00,-0.06
1.503200e+00,-0.04
1.503220e+00,-0.04
1.503240e+00,-0.04
1.503260e+00,-0.02
1.503280e+00,-0.02
1.503300e+00,-0.02
1.503320e+00,0
1.503340e+00,0
1.503360e+00,0
1.503380e+00,0
1.503400e+00,0
1.503420e+00,0
1.503440e+00,0
1.503460e+00,-0.02
1.503480e+00,-0.02
1.503500e+00,-0.04
1.503520e+00,-0.02
1.503540e+00,-0.02
1.503560e+00,-0.06
1.503580e+00,-0.04
1.503600e+00,-0.04
1.503620e+00,-0.06
1.503640e+00,-0.08
1.503660e+00,-0.08
1.503680e+00,-0.08
1.503700e+00,-0.1
1.503720e+00,-0.12
1.503740e+00,-0.12
1.503760e+00,-0.1
1.503780e+00,-0.08
1.503800e+00,-0.12
1.503820e+00,-0.08
1.503840e+00,-0.06
1.503860e+00,-0.08
1.503880e+00,-0.06
1.503900e+00,-0.06
1.503920e+00,-0.06
1.503940e+00,-0.06
1.503960e+00,-0.04
1.503980e+00,-0.08
1.504000e+00,-0.06
1.504020e+00,-0.08
1.504040e+00,-0.12
1.504060e+00,-0.1
1.504080e+00,-0.1
1.504100e+00,-0.12
1.504120e+00,-0.12
1.504140e+00,-0.12
1.504160e+00,-0.12
1.504180e+00,-0.14
1.504200e+00,-0.12
1.504220e+00,-0.14
1.504240e+00,-0.1
1.504260e+00,-0.12
1.504280e+00,-0.08
1.504300e+00,-0.08
1.504320e+00,-0.1
1.504340e+00,-0.1
1.504360e+00,-0.1
1.504380e+00,-0.12
1.504400e+00,-0.12
1.504420e+00,-0.12
1.504440e+00,-0.08
1.504460e+00,-0.1
1.504480e+00,-0.08
1.504500e+00,-0.08
1.504520e+00,-0.1
1.504540e+00,-0.1
1.504560e+00,-0.1
